time,date,hour,minute,second,bid,ofr,bidsiz,ofrsiz,bid_offer_diff
2010-01-04 04:05:00,20100104.0,4.0,8.055555555555555,27.22222222222222,56.96444444444447,45.01666666666667,5.0,3.888888888888889,-11.947777777777777
2010-01-04 04:10:00,20100104.0,4.0,12.583333333333334,23.416666666666668,56.96416666666668,53.038333333333334,5.0,4.583333333333333,-3.9258333333333337
2010-01-04 04:15:00,20100104.0,4.0,16.38888888888889,37.27777777777778,56.47111111111113,57.559999999999974,20.0,3.0,1.0888888888888901
2010-01-04 04:20:00,20100104.0,4.0,21.0,42.666666666666664,56.48333333333333,57.56,20.0,3.0,1.0766666666666704
2010-01-04 04:25:00,20100104.0,4.0,27.576923076923077,33.88461538461539,56.46884615384616,57.55999999999996,20.576923076923077,3.0,1.0911538461538488
2010-01-04 04:30:00,20100104.0,4.0,32.09090909090909,31.59090909090909,56.50590909090908,57.55999999999995,19.318181818181817,3.0,1.0540909090909116
2010-01-04 04:35:00,20100104.0,4.0,36.9,31.733333333333334,56.55933333333333,57.55999999999996,18.5,3.0,1.0006666666666688
2010-01-04 04:40:00,20100104.0,4.0,41.25,33.4375,56.540625,57.559999999999974,19.0625,3.0,1.019375000000002
2010-01-04 04:45:00,20100104.0,4.0,46.0,26.666666666666668,56.5025,57.55999999999998,20.0,3.0,1.0575000000000028
2010-01-04 04:50:00,20100104.0,4.0,52.77777777777778,26.666666666666668,56.67222222222222,57.559999999999995,15.0,3.0,0.8877777777777796
2010-01-04 04:55:00,20100104.0,4.0,57.666666666666664,30.358974358974358,56.5476923076923,57.55999999999996,18.846153846153847,3.0,1.0123076923076941
2010-01-04 05:00:00,20100104.0,5.0,1.75,27.791666666666668,56.49250000000001,57.55999999999997,20.0,3.0,1.0675000000000023
2010-01-04 05:05:00,20100104.0,5.0,6.809523809523809,30.904761904761905,56.48904761904763,57.55999999999997,20.0,3.0,1.0709523809523838
2010-01-04 05:10:00,20100104.0,5.0,11.1,29.6,56.54100000000001,57.55999999999999,18.5,3.0,1.0190000000000026
2010-01-04 05:15:00,20100104.0,5.0,16.37037037037037,23.0,56.55888888888889,57.55999999999996,18.333333333333332,3.0,1.0011111111111133
2010-01-04 05:20:00,20100104.0,5.0,21.52,24.44,56.454800000000006,57.55999999999997,21.2,3.0,1.1052000000000022
2010-01-04 05:25:00,20100104.0,5.0,27.5,31.0,56.2375,57.56,27.5,3.0,1.3225000000000033
2010-01-04 05:30:00,20100104.0,5.0,31.0,24.25,56.65,57.56,15.25,2.5,0.9100000000000019
2010-01-04 05:35:00,,,,,,,,,
2010-01-04 05:40:00,,,,,,,,,
2010-01-04 05:45:00,,,,,,,,,
2010-01-04 05:50:00,,,,,,,,,
2010-01-04 05:55:00,,,,,,,,,
2010-01-04 06:00:00,20100104.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04 06:05:00,,,,,,,,,
2010-01-04 06:10:00,,,,,,,,,
2010-01-04 06:15:00,,,,,,,,,
2010-01-04 06:20:00,,,,,,,,,
2010-01-04 06:25:00,20100104.0,6.0,27.0,55.0,57.09,57.56,2.0,1.0,0.46999999999999886
2010-01-04 06:30:00,,,,,,,,,
2010-01-04 06:35:00,,,,,,,,,
2010-01-04 06:40:00,,,,,,,,,
2010-01-04 06:45:00,,,,,,,,,
2010-01-04 06:50:00,,,,,,,,,
2010-01-04 06:55:00,,,,,,,,,
2010-01-04 07:00:00,20100104.0,7.0,3.0,24.5,56.345,0.0,2.0,0.0,-56.345
2010-01-04 07:05:00,20100104.0,7.0,6.428571428571429,25.0,56.83714285714286,58.681428571428576,2.0,1.0,1.8442857142857159
2010-01-04 07:10:00,,,,,,,,,
2010-01-04 07:15:00,20100104.0,7.0,15.0,25.5,57.165,57.56,1.0,1.0,0.3950000000000031
2010-01-04 07:20:00,,,,,,,,,
2010-01-04 07:25:00,,,,,,,,,
2010-01-04 07:30:00,,,,,,,,,
2010-01-04 07:35:00,,,,,,,,,
2010-01-04 07:40:00,20100104.0,7.0,42.666666666666664,47.666666666666664,57.02333333333333,58.18000000000001,1.3333333333333333,1.0,1.1566666666666687
2010-01-04 07:45:00,20100104.0,7.0,48.333333333333336,33.0,57.18666666666667,57.553333333333335,6.333333333333333,1.0,0.36666666666666475
2010-01-04 07:50:00,20100104.0,7.0,52.285714285714285,27.928571428571427,57.14857142857142,58.03857142857144,1.0714285714285714,2.7142857142857144,0.8900000000000016
2010-01-04 07:55:00,20100104.0,7.0,56.0,30.0,57.23,57.55,2.0,1.0,0.3200000000000003
2010-01-04 08:00:00,20100104.0,8.0,0.47058823529411764,24.941176470588236,57.132352941176485,57.873529411764686,2.0588235294117645,2.764705882352941,0.7411764705882341
2010-01-04 08:05:00,20100104.0,8.0,7.555555555555555,25.962962962962962,57.197777777777766,57.68777777777778,2.3333333333333335,2.888888888888889,0.49000000000000016
2010-01-04 08:10:00,20100104.0,8.0,11.777777777777779,6.722222222222222,57.278333333333336,57.52666666666667,2.2777777777777777,1.4444444444444444,0.24833333333333485
2010-01-04 08:15:00,20100104.0,8.0,17.72,31.9,57.10299999999997,55.18460000000001,3.76,1.36,-1.9184000000000003
2010-01-04 08:20:00,20100104.0,8.0,22.0,5.758620689655173,57.24758620689656,57.52655172413793,2.2413793103448274,1.9655172413793103,0.27896551724137847
2010-01-04 08:25:00,20100104.0,8.0,27.9,15.1,57.249999999999986,57.511749999999985,3.575,5.75,0.2617500000000007
2010-01-04 08:30:00,20100104.0,8.0,32.19672131147541,28.540983606557376,57.23442622950819,56.55229508196713,5.442622950819672,5.081967213114754,-0.6821311475409828
2010-01-04 08:35:00,20100104.0,8.0,36.0,15.375,57.333125,57.506875,6.5625,3.5,0.17375000000000096
2010-01-04 08:40:00,20100104.0,8.0,43.0,13.653846153846153,55.89807692307693,56.116410256410255,5.102564102564102,1.564102564102564,0.218333333333332
2010-01-04 08:45:00,20100104.0,8.0,46.859375,13.8125,57.45125000000002,57.65890624999995,3.09375,1.609375,0.20765624999999877
2010-01-04 08:50:00,20100104.0,8.0,51.903225806451616,22.06451612903226,57.50516129032256,57.61967741935479,5.741935483870968,1.3870967741935485,0.11451612903225614
2010-01-04 08:55:00,20100104.0,8.0,59.0,16.533333333333335,57.53233333333331,57.679666666666684,24.633333333333333,2.7333333333333334,0.14733333333333246
2010-01-04 09:00:00,20100104.0,9.0,0.9230769230769231,21.615384615384617,48.68230769230768,202.52692307692303,4.076923076923077,2.3846153846153846,153.8446153846154
2010-01-04 09:05:00,20100104.0,9.0,7.548672566371682,14.5929203539823,54.46530973451325,72.11407079646021,3.646017699115044,2.0353982300884956,17.648761061946935
2010-01-04 09:10:00,20100104.0,9.0,13.0,47.57142857142857,57.40857142857143,57.982142857142854,3.0,3.5714285714285716,0.5735714285714302
2010-01-04 09:15:00,20100104.0,9.0,17.275862068965516,21.804597701149426,56.455862068965516,58.830804597701196,6.655172413793103,2.793103448275862,2.3749425287356325
2010-01-04 09:20:00,20100104.0,9.0,23.1,28.95,57.003999999999984,58.24200000000002,9.95,3.15,1.238
2010-01-04 09:25:00,20100104.0,9.0,26.523809523809526,21.523809523809526,56.09761904761905,56.39095238095237,7.619047619047619,4.0476190476190474,0.2933333333333349
2010-01-04 09:30:00,20100104.0,9.0,31.374574829931973,26.14030612244898,57.501375425171005,57.51140306122543,4.449829931972789,5.503826530612245,0.010027636054423519
2010-01-04 09:35:00,20100104.0,9.0,36.85793314500942,28.5215395480226,57.720467278718786,57.7059427966108,3.381473634651601,4.633827683615819,-0.01452448210922814
2010-01-04 09:40:00,20100104.0,9.0,41.858066369774455,28.6204568309151,57.88472489584863,57.91841114782135,3.821290044533831,4.03720729780204,0.03368625197528912
2010-01-04 09:45:00,20100104.0,9.0,47.083159177986765,28.522640195053988,57.96126088470995,57.991192093351316,7.0053117380703585,6.03639846743295,0.029931208638101114
2010-01-04 09:50:00,20100104.0,9.0,52.187525815778606,30.184221396117305,58.057211895912026,58.0667368855858,5.893742255266419,6.78696819496076,0.009524989673688712
2010-01-04 09:55:00,20100104.0,9.0,56.82256280613051,30.430399747195448,58.152643387576745,58.119505451096835,5.1733291199241584,6.9230526149470695,-0.03313793648285519
2010-01-04 10:00:00,20100104.0,10.0,1.5603331672243184,23.59421940627892,58.26067914857329,58.28533067558956,2.966113760945398,3.4140385847511925,0.024651527016437167
2010-01-04 10:05:00,20100104.0,10.0,6.853394355453852,31.10327993897788,58.35242868039554,58.379804729212886,4.086498855835241,6.8308161708619375,0.02737604881769683
2010-01-04 10:10:00,20100104.0,10.0,12.176924136031943,32.05989260636101,58.2524397631829,58.27077103125335,4.343521960622333,3.7163706457386754,0.018331268071044442
2010-01-04 10:15:00,20100104.0,10.0,17.066819464033852,28.798836389280677,58.295883286320894,58.30851375176224,3.336212976022567,3.507228490832158,0.012630465444286781
2010-01-04 10:20:00,20100104.0,10.0,21.64919564089258,26.45234388514098,58.216005881333665,58.147529839128865,4.200830306175402,3.411001556824079,-0.06847604220723304
2010-01-04 10:25:00,20100104.0,10.0,27.14848839151495,30.31301152497077,58.325812593948804,58.23930683146563,4.073993652914648,5.256221813930182,-0.08650576248539572
2010-01-04 10:30:00,20100104.0,10.0,31.423430692270454,29.626270776182025,58.427832822329506,58.41986445053854,4.31757301920284,5.844924963692109,-0.007968371792803334
2010-01-04 10:35:00,20100104.0,10.0,36.93863939528679,29.616273899510894,58.31805691418539,58.30067140951742,4.062249888839484,4.608048021342819,-0.0173855046687403
2010-01-04 10:40:00,20100104.0,10.0,42.417693522906795,30.330173775671405,58.29098894154843,57.87071721958953,3.4372827804107424,3.8278041074249605,-0.4202717219589442
2010-01-04 10:45:00,20100104.0,10.0,46.45303430079156,28.54089709762533,58.33166226912984,58.274794195248504,4.999472295514511,4.37335092348285,-0.05686807387862782
2010-01-04 10:50:00,20100104.0,10.0,52.270293797606094,27.983895538628943,58.5447159956497,58.58026985854252,3.139499455930359,4.1878128400435255,0.03555386289445091
2010-01-04 10:55:00,20100104.0,10.0,57.00422225975342,31.082587400776895,58.621219388616296,58.667578111807906,3.2551933794967067,5.180206046275967,0.04635872318865013
2010-01-04 11:00:00,20100104.0,11.0,1.5549685023369233,22.300955090428776,58.75303190408385,58.75634627108351,4.565738671001829,6.570006096321886,0.0033143669985769564
2010-01-04 11:05:00,20100104.0,11.0,7.082539682539682,28.594331065759636,58.78629931973044,58.803757369615475,4.152154195011338,4.100226757369614,0.017458049886621287
2010-01-04 11:10:00,20100104.0,11.0,11.634865798564975,29.689077863406855,58.70266542652119,58.7322030294958,4.404996013818762,4.7937815572681375,0.029537602976347405
2010-01-04 11:15:00,20100104.0,11.0,16.611982082866742,29.639977603583425,58.77997200447883,58.70492161254237,5.11030235162374,4.334266517357223,-0.07505039193729374
2010-01-04 11:20:00,20100104.0,11.0,22.279632152588555,33.97513623978202,58.71065735694863,58.537629427794556,5.087193460490464,4.800068119891008,-0.17302792915533
2010-01-04 11:25:00,20100104.0,11.0,27.27240566037736,31.807193396226417,58.763254716980455,58.77453223270483,4.088836477987422,4.090801886792453,0.011277515723270877
2010-01-04 11:30:00,20100104.0,11.0,32.00363497225942,31.935527070977617,58.81994834513328,58.87621388942118,4.444423187296729,5.0864740769083605,0.056265544289264516
2010-01-04 11:35:00,20100104.0,11.0,37.133478913607206,31.330148764842363,58.94682544015126,58.95726491060396,8.470042309267095,18.68281697829944,0.01043947045175119
2010-01-04 11:40:00,20100104.0,11.0,41.56961041484504,27.863693772466725,58.928031672011876,59.00969882444535,3.9307296220732537,4.014670164189255,0.08166715243368337
2010-01-04 11:45:00,20100104.0,11.0,46.45276292335116,29.2927807486631,58.800643939393794,58.77728832442157,4.005570409982175,4.5060160427807485,-0.02335561497326761
2010-01-04 11:50:00,20100104.0,11.0,51.96770988574267,21.827372081470443,58.88394187779525,58.86571286636894,4.6087928464977646,4.472429210134128,-0.018229011425733
2010-01-04 11:55:00,20100104.0,11.0,57.48163712771789,32.78530970217431,58.87690480540705,58.973343687192646,3.9424447286680064,5.5523478896400515,0.09643888178328751
2010-01-04 12:00:00,20100104.0,12.0,2.0107452817192453,24.94158975065436,58.89827111172428,58.9143849014997,4.740460118473619,4.750103320016531,0.016113789778205965
2010-01-04 12:05:00,20100104.0,12.0,6.76553958291152,23.491395019234663,58.96375379631663,58.96387325369319,4.743267867989472,4.959303502733347,0.00011945738003680353
2010-01-04 12:10:00,20100104.0,12.0,11.862029318769762,29.20465651049152,58.7955446967531,58.80142569703965,5.084794481172751,4.335728657660248,0.0058810002874381435
2010-01-04 12:15:00,20100104.0,12.0,16.967316341829086,27.364317841079462,58.86803598201068,58.85381709145617,5.43928035982009,5.299550224887557,-0.014218890554723142
2010-01-04 12:20:00,20100104.0,12.0,22.51123459772892,28.552790529113313,58.838040589515735,58.89057260207995,6.611500362406378,4.922203430780382,0.052532012563422124
2010-01-04 12:25:00,20100104.0,12.0,27.560403894698883,32.07609087630725,58.8742192571236,58.893808150018124,6.089073205914173,5.410385863685539,0.019588892895781057
2010-01-04 12:30:00,20100104.0,12.0,31.635805626598465,30.59846547314578,58.79929411764821,58.75840409207033,5.8158567774936065,5.710485933503836,-0.04089002557544814
2010-01-04 12:35:00,20100104.0,12.0,36.84054864980712,26.172953279039863,58.7887548221163,58.82222031718783,5.414487783969139,5.764252036005144,0.033465495070722565
2010-01-04 12:40:00,20100104.0,12.0,41.75,19.732060185185187,58.70371817129606,58.7288802083332,5.252025462962963,5.478877314814815,0.025162037037037115
2010-01-04 12:45:00,20100104.0,12.0,46.753852832645975,32.507705665291944,58.73573909268315,58.74686998046494,4.692641632298676,3.8523985239852396,0.01113088777946605
2010-01-04 12:50:00,20100104.0,12.0,52.243865798698046,23.917876815222833,58.63189283925784,58.713500250375674,4.328993490235353,4.327991987981973,0.08160741111667379
2010-01-04 12:55:00,20100104.0,12.0,57.1033762617473,33.532544378698226,58.54794639749289,58.613223111729134,5.4577097111033765,4.430212321615037,0.0652767142359866
2010-01-04 13:00:00,20100104.0,13.0,1.7745069178687076,26.61966440977333,58.70539299381836,58.694280247276396,4.9019723285251695,4.215484250809538,-0.011112746541064525
2010-01-04 13:05:00,20100104.0,13.0,7.221151271753682,32.79330655957162,58.688840696116124,58.729855421685656,5.3095046854082995,4.147791164658635,0.041014725568942985
2010-01-04 13:10:00,20100104.0,13.0,11.969347133757962,31.025875796178344,58.696942675157565,58.74361066879074,4.18312101910828,4.271894904458598,0.04666799363056891
2010-01-04 13:15:00,20100104.0,13.0,17.488463426607755,30.523809523809526,58.656175748649446,58.710893470789806,5.720176730486009,4.2528227785959745,0.05471772214040171
2010-01-04 13:20:00,20100104.0,13.0,22.409741508224737,30.486220892971588,58.59871822260152,58.709724417859746,4.712454603717155,4.885280922879726,0.11100619525740882
2010-01-04 13:25:00,20100104.0,13.0,27.210542259921237,33.691002726446534,58.6777552256886,58.719088155102774,5.164495607391699,4.849439563768555,0.04133292941532812
2010-01-04 13:30:00,20100104.0,13.0,31.3874139626352,27.156669944280562,58.652795804653316,58.67661422484323,3.916093084234677,4.310062274664045,0.023818420190103513
2010-01-04 13:35:00,20100104.0,13.0,36.84975711311589,30.20090215128383,58.67256766134497,58.71579805690477,4.00971547536433,4.29354614850798,0.043230395558637724
2010-01-04 13:40:00,20100104.0,13.0,42.0583908045977,27.998620689655173,58.686179310345345,58.655457471265656,3.6160919540229886,3.7324137931034485,-0.030721839080459272
2010-01-04 13:45:00,20100104.0,13.0,47.07203389830509,33.965160075329564,58.651779661017,58.617683615819274,4.673728813559322,4.17984934086629,-0.034096045197739934
2010-01-04 13:50:00,20100104.0,13.0,51.80798937967656,31.321626840453778,58.76709872073132,58.78086652184448,5.4209510016895965,4.182114409847936,0.01376780111030609
2010-01-04 13:55:00,20100104.0,13.0,56.927508090614886,29.119741100323626,58.66910248112159,58.67896655879143,4.426752966558792,3.912837108953614,0.009864077669901423
2010-01-04 14:00:00,20100104.0,14.0,1.889657980456026,22.017508143322477,58.71189332247539,58.704922638436365,4.739820846905538,5.003664495114006,-0.006970684039087579
2010-01-04 14:05:00,20100104.0,14.0,6.86333184457347,23.69227333631085,58.61096025011133,58.472684234033665,5.9365788298347475,5.1125502456453775,-0.13827601607861315
2010-01-04 14:10:00,20100104.0,14.0,12.070287539936102,26.831309904153354,58.68350798722197,58.69978274760256,6.035782747603834,8.975079872204473,0.016274760383388275
2010-01-04 14:15:00,20100104.0,14.0,17.18171353395823,29.85084690018089,58.7278161486608,58.69080249958786,5.513402400920901,6.185989146521954,-0.037013649070882323
2010-01-04 14:20:00,20100104.0,14.0,22.43196092114445,26.42707606420098,58.760254710397966,58.73900558269198,6.260293091416608,5.672016748080949,-0.021249127704116234
2010-01-04 14:25:00,20100104.0,14.0,26.94023610427939,30.734628627643875,58.699663059515316,58.70564928677079,4.666502705361535,6.17806197737334,0.005986227250368475
2010-01-04 14:30:00,20100104.0,14.0,31.862895493767976,31.248801534036435,58.704360019174345,58.72503116011375,4.842042186001917,4.708772770853308,0.02067114093959707
2010-01-04 14:35:00,20100104.0,14.0,37.219599794766545,31.741149307337096,58.71847101077459,58.72457670600363,5.873011800923551,5.256798358132375,0.006105695228322489
2010-01-04 14:40:00,20100104.0,14.0,42.44224353628023,29.109466221851545,58.73806296913879,58.77235404503676,5.410133444537114,4.775437864887406,0.03429107589658003
2010-01-04 14:45:00,20100104.0,14.0,46.83571837435604,27.25071551230681,58.78301659988448,58.80440469376053,5.346021751574127,5.209215798511734,0.021388093875214887
2010-01-04 14:50:00,20100104.0,14.0,51.57584793142005,31.765560939247113,58.66076034289985,58.6572791651153,6.298546403279911,5.437197167349981,-0.0034811777860597566
2010-01-04 14:55:00,20100104.0,14.0,57.9612551159618,29.847203274215552,58.621811732606986,58.559678035470746,9.355525238744884,7.530150068212824,-0.06213369713507024
2010-01-04 15:00:00,20100104.0,15.0,1.7105125065593842,29.905719783103027,58.62174042330386,58.62096379219803,7.082560783627777,5.439041455308728,-0.000776631100227573
2010-01-04 15:05:00,20100104.0,15.0,6.707666542612579,33.88965388909565,58.63817082247823,58.59318012653494,7.095831782657238,5.800148864905099,-0.044990695943432225
2010-01-04 15:10:00,20100104.0,15.0,11.976541674071441,27.09276701617203,58.647160120849314,58.65336946863036,6.7298738226408386,6.13257508441443,0.006209347787454466
2010-01-04 15:15:00,20100104.0,15.0,17.22305475504323,30.938904899135448,58.65163256484543,58.66620028818052,7.469164265129683,5.680835734870317,0.014567723342939662
2010-01-04 15:20:00,20100104.0,15.0,22.051679066961594,34.108184194651116,58.59890006032774,58.54892016891123,6.849788859843153,5.6125075407198874,-0.049979891413639385
2010-01-04 15:25:00,20100104.0,15.0,26.789121792555115,32.48192988796531,58.614898807377216,58.624508492949055,6.826346223346585,7.966931694976509,0.009609685580050218
2010-01-04 15:30:00,20100104.0,15.0,31.982630272952854,31.431348221670802,58.52063482216289,58.49023986766059,10.283291976840363,9.189412737799834,-0.030394954507861744
2010-01-04 15:35:00,20100104.0,15.0,37.04326988908667,31.52540052033411,58.501685608651215,58.51093934000198,11.312611255648363,9.335067780364234,0.009253731343281467
2010-01-04 15:40:00,20100104.0,15.0,41.74102022336251,28.90024147298521,58.54478267430716,58.50820102626256,14.731512224569876,13.130244491397525,-0.036581648053124284
2010-01-04 15:45:00,20100104.0,15.0,46.59154929577465,32.32914604745591,58.52291714249172,58.48652328384926,23.08983631518843,15.169014084507042,-0.0363938586473835
2010-01-04 15:50:00,20100104.0,15.0,51.93874475185704,31.173430939821294,58.495994186670444,58.47902034664865,17.82032511572828,17.824523630100117,-0.016973840025836733
2010-01-04 15:55:00,20100104.0,15.0,57.204565331467556,28.967727829281092,58.385815112827665,58.425396186816855,31.103026062620255,18.690659436767536,0.0395810739898447
2010-01-04 16:00:00,20100104.0,16.0,0.3466666666666667,13.12,51.89106666666668,54.36653333333331,5.053333333333334,8.653333333333334,2.475466666666667
2010-01-04 16:05:00,20100104.0,16.0,6.6,24.12,58.3984,58.636,3.92,3.52,0.23760000000000048
2010-01-04 16:10:00,20100104.0,16.0,12.545454545454545,31.363636363636363,58.47909090909091,58.647272727272714,2.4545454545454546,4.363636363636363,0.16818181818181832
2010-01-04 16:15:00,20100104.0,16.0,16.61111111111111,27.333333333333332,55.207777777777785,55.470555555555556,2.0,3.7777777777777777,0.2627777777777808
2010-01-04 16:20:00,20100104.0,16.0,21.5,33.375,58.440000000000005,58.75812500000001,2.5,4.375,0.3181250000000033
2010-01-04 16:25:00,20100104.0,16.0,26.391304347826086,28.47826086956522,58.43478260869566,58.73913043478261,2.347826086956522,3.869565217391304,0.3043478260869602
2010-01-04 16:30:00,20100104.0,16.0,32.0,32.18181818181818,58.439090909090915,58.77818181818182,2.5454545454545454,4.818181818181818,0.33909090909091266
2010-01-04 16:35:00,20100104.0,16.0,36.68421052631579,25.105263157894736,58.43000000000001,58.7763157894737,2.4210526315789473,3.8421052631578947,0.34631578947368746
2010-01-04 16:40:00,20100104.0,16.0,42.375,26.375,58.42208333333332,58.732916666666675,5.666666666666667,2.125,0.31083333333333424
2010-01-04 16:45:00,20100104.0,16.0,46.8235294117647,39.88235294117647,58.32882352941178,58.77529411764704,1.7058823529411764,2.0588235294117645,0.4464705882352935
2010-01-04 16:50:00,20100104.0,16.0,51.4375,31.0,58.29437500000001,58.76374999999999,1.875,2.0,0.46937499999999854
2010-01-04 16:55:00,20100104.0,16.0,56.904761904761905,15.714285714285714,58.253333333333345,58.82714285714286,2.3333333333333335,2.4285714285714284,0.573809523809523
2010-01-04 17:00:00,20100104.0,17.0,1.6,13.24,53.52160000000001,54.14160000000002,2.2,2.12,0.6199999999999994
2010-01-04 17:05:00,20100104.0,17.0,8.070175438596491,29.105263157894736,58.38701754385965,59.0124561403509,2.526315789473684,3.0350877192982457,0.6254385964912297
2010-01-04 17:10:00,20100104.0,17.0,11.258823529411766,20.623529411764707,58.40741176470584,59.13035294117653,4.176470588235294,3.7411764705882353,0.7229411764705918
2010-01-04 17:15:00,20100104.0,17.0,18.027027027027028,34.770270270270274,58.22770270270273,59.127297297297275,5.905405405405405,3.8513513513513513,0.8995945945945965
2010-01-04 17:20:00,20100104.0,17.0,22.772727272727273,11.727272727272727,58.290909090909096,58.77863636363638,4.454545454545454,1.2727272727272727,0.48772727272727195
2010-01-04 17:25:00,20100104.0,17.0,27.115384615384617,6.346153846153846,58.378846153846126,58.78807692307693,4.538461538461538,1.5769230769230769,0.4092307692307682
2010-01-04 17:30:00,20100104.0,17.0,31.5,16.85,58.04599999999998,58.75,5.55,1.0,0.7040000000000003
2010-01-04 17:35:00,20100104.0,17.0,37.35294117647059,43.64705882352941,58.14000000000001,58.77470588235294,4.705882352941177,1.3529411764705883,0.6347058823529407
2010-01-04 17:40:00,20100104.0,17.0,42.78260869565217,39.34782608695652,58.10608695652173,58.76826086956522,2.4347826086956523,1.2608695652173914,0.6621739130434787
2010-01-04 17:45:00,20100104.0,17.0,47.0,36.0,58.07266666666668,58.75933333333333,2.8666666666666667,1.1333333333333333,0.6866666666666664
2010-01-04 17:50:00,20100104.0,17.0,51.857142857142854,40.42857142857143,58.059999999999995,58.75,2.7142857142857144,1.0,0.6899999999999997
2010-01-04 17:55:00,20100104.0,17.0,56.7,11.55,58.129,58.765,2.8,1.2,0.6359999999999996
2010-01-04 18:00:00,20100104.0,18.0,2.2,12.2,58.044,58.75,2.7,1.0,0.7060000000000002
2010-01-04 18:05:00,20100104.0,18.0,7.416666666666667,16.083333333333332,58.31583333333333,58.88833333333333,4.708333333333333,1.9166666666666667,0.5725000000000001
2010-01-04 18:10:00,20100104.0,18.0,11.857142857142858,8.678571428571429,58.05678571428569,59.10642857142854,3.107142857142857,3.2142857142857144,1.0496428571428584
2010-01-04 18:15:00,20100104.0,18.0,17.227272727272727,23.5,58.18750000000002,59.75068181818177,2.1136363636363638,3.5454545454545454,1.5631818181818184
2010-01-04 18:20:00,20100104.0,18.0,22.571428571428573,21.428571428571427,58.550000000000004,62.690000000000005,1.0,3.857142857142857,4.140000000000002
2010-01-04 18:25:00,20100104.0,18.0,26.923076923076923,11.384615384615385,58.55615384615383,62.656923076923064,1.6153846153846154,3.6153846153846154,4.10076923076923
2010-01-04 18:30:00,20100104.0,18.0,32.1,28.5,58.556999999999974,62.61499999999999,1.7,4.85,4.057999999999998
2010-01-04 18:35:00,20100104.0,18.0,37.61538461538461,11.153846153846153,58.55692307692306,62.58000000000001,1.6923076923076923,4.538461538461538,4.023076923076922
2010-01-04 18:40:00,20100104.0,18.0,42.0625,22.6875,58.55687499999998,62.548124999999985,1.6875,5.0,3.991249999999998
2010-01-04 18:45:00,20100104.0,18.0,45.94736842105263,37.94736842105263,58.559473684210495,62.52263157894736,1.631578947368421,4.684210526315789,3.9631578947368427
2010-01-04 18:50:00,20100104.0,18.0,52.0,19.0,58.556999999999974,62.48300000000002,1.7,4.25,3.9259999999999984
2010-01-04 18:55:00,20100104.0,18.0,57.0,35.6,58.519333333333314,62.23400000000001,1.6666666666666667,4.066666666666666,3.7146666666666657
2010-01-04 19:00:00,20100104.0,19.0,1.6875,33.5,58.55687499999998,62.421249999999986,1.6875,4.0625,3.864374999999998
2010-01-04 19:05:00,20100104.0,19.0,7.125,29.8125,58.55687499999998,62.37375,1.6875,4.625,3.8168749999999987
2010-01-04 19:10:00,20100104.0,19.0,11.9375,45.25,58.55687499999998,62.34312500000002,1.6875,5.0,3.7862499999999994
2010-01-04 19:15:00,20100104.0,19.0,16.923076923076923,26.153846153846153,58.55692307692306,62.30923076923076,1.6923076923076923,4.538461538461538,3.752307692307691
2010-01-04 19:20:00,20100104.0,19.0,21.9,40.9,58.556999999999974,62.277,1.7,4.85,3.719999999999999
2010-01-04 19:25:00,20100104.0,19.0,27.529411764705884,40.705882352941174,58.52294117647057,62.04764705882354,1.588235294117647,3.764705882352941,3.5247058823529405
2010-01-04 19:30:00,20100104.0,19.0,31.5625,22.75,58.486249999999984,61.818125000000016,1.625,4.0625,3.331874999999998
2010-01-04 19:35:00,20100104.0,19.0,37.0,27.428571428571427,58.543333333333315,62.18190476190477,2.4285714285714284,2.9523809523809526,3.638571428571427
2010-01-04 19:40:00,20100104.0,19.0,42.5,7.5,58.51666666666666,62.135,3.5,2.5,3.618333333333332
2010-01-04 19:45:00,20100104.0,19.0,46.9375,18.5,58.51687499999999,62.101250000000014,3.5625,2.9375,3.5843749999999983
2010-01-04 19:50:00,20100104.0,19.0,51.5,31.75,58.51666666666666,62.0575,3.6666666666666665,3.25,3.5408333333333313
2010-01-04 19:55:00,20100104.0,19.0,56.65217391304348,18.82608695652174,58.51739130434782,61.89434782608694,2.0,3.0869565217391304,3.3769565217391313
2010-01-04 20:00:00,20100104.0,20.0,0.0,0.6,58.501999999999995,62.446000000000005,1.8,2.6,3.944
